CAP-DEPENDENT TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 66%72737	0.0105851769038791	4.70925815675629	0.0114534253049701	-4.74074806013549
EUKARYOTIC TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 66%72613	0.0105851769038791	4.70925815675629	0.0114534253049701	-4.74074806013549
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	0.00906502229590105	4.6252155492889	0.00978486112469873	-4.65285389911738
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.2	0.00985870562596777	4.58600868763067	0.0111137899080888	-4.63027297339292
TRANSLATIONAL INITIATION%GOBP%GO:0006413	0.0113475713735629	4.540952449543151	0.0125631851400731	-4.55289783919836
PROTEIN TARGETING TO ER%GOBP%GO:0045047	0.00973286089375063	4.42293783001669	0.0105608656031782	-4.45899226007128
NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 66%927802	0.0102197402056953	4.3746304289501605	0.0112464758929612	-4.41286100268986
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1	0.0102197402056953	4.3746304289501605	0.0112464758929612	-4.41286100268986
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184	0.0100575062893695	4.35250808935926	0.0112094495462696	-4.37532169335835
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%R-HSA-1799339.1	0.0100008968870746	4.29759605856538	0.0110569900974178	-4.35296431906509
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599	0.00984376901291506	4.29169452172798	0.0107532767097045	-4.32175977400456
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3	0.011494453019218	4.21761554173263	0.0127412483535895	-4.22878612711531
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	0.00594245508410646	4.05956049286425	0.00602648982438714	-4.09219667327275
ACTIN-MYOSIN FILAMENT SLIDING%GOBP%GO:0033275	0.00481403131293566	4.00768350346692	0.00500820285543127	-4.03072870891706
MUSCLE FILAMENT SLIDING%GOBP%GO:0030049	0.00481403131293566	4.00768350346692	0.00500820285543127	-4.03072870891706
INFLUENZA LIFE CYCLE%REACTOME DATABASE ID RELEASE 66%168255	0.0125533611029128	3.95736172695991	0.0135198238318538	-3.9418383317567796
STRIATED MUSCLE CONTRACTION%WIKIPATHWAYS_20181110%WP383%HOMO SAPIENS	0.00490117355085836	3.9220599644390397	0.00508999950651402	-3.9390150288096
INFLUENZA INFECTION%REACTOME%R-HSA-168254.2	0.0132088802766637	3.78371329276594	0.0151740840656946	-3.7838609501355296
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME DATABASE ID RELEASE 66%72662	0.00632746864446551	3.72133851347227	0.00662857335653314	-3.76492353127505
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME DATABASE ID RELEASE 66%72649	0.006269696088990711	3.71117927819842	0.00659470026342037	-3.75316428423025
PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972	0.0115827157907694	3.6471427173605298	0.0128812758816021	-3.63884933851623
STRIATED MUSCLE CONTRACTION%REACTOME%R-HSA-390522.1	0.00459441604312287	3.63957968437063	0.004806962361991529	-3.6383074244742204
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 66%72702	0.006269696088990711	3.6236643727767794	0.00659470026342037	-3.6646593124290097
MUSCLE CONTRACTION%GOBP%GO:0006936	0.0148807591594711	3.58247223841066	0.0157549547485394	-3.6189484263217
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 66%9010553	0.015676041768582	3.5710426373363195	0.0171031849668569	-3.60285966391454
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	0.00658752429955413	3.5694955029168796	0.00706103130506068	-3.6149596936806
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 66%6791226	0.0185911701461008	3.51168604629052	0.018701533586948003	-3.56036354925887
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.2	0.0198667067996668	3.47052624673827	0.0198491737028217	-3.53514885334319
STRIATED MUSCLE CELL DEVELOPMENT%GOBP%GO:0055002	0.00637338168704954	3.4621128792629903	0.00665775093645424	-3.49831366491143
MUSCLE CELL DEVELOPMENT%GOBP%GO:0055001	0.00699695624135874	3.4500929528415205	0.00740185008769117	-3.49451806609429
TRANSLATION%REACTOME%R-HSA-72766.3	0.0416168615999153	3.43855778823165	0.0411078673627994	-3.4093615024282795
SARCOMERE ORGANIZATION%GOBP%GO:0045214	0.0043050050281144	3.38078070235803	0.0044223101164062	-3.3735601538109905
RRNA PROCESSING%REACTOME DATABASE ID RELEASE 66%72312	0.0210667810448756	3.3508265040183596	0.0217223579993967	-3.3761499082842703
HALLMARK_MYOGENESIS%MSIGDB_C2%HALLMARK_MYOGENESIS	0.0195747012731918	3.32745712775773	0.0198955972416454	-3.38919101577276
MYOFIBRIL ASSEMBLY%GOBP%GO:0030239	0.00536447587708677	3.30023805421961	0.00553492911547788	-3.31200544843952
MUSCLE SYSTEM PROCESS%GOBP%GO:0003012	0.0175682882974952	3.28078058197011	0.018701533586948003	-3.31946843650177
STRIATED MUSCLE CONTRACTION%GOBP%GO:0006941	0.00675790085340867	3.28039123176946	0.0071859418516031295	-3.3238876720054304
TRANSLATION%GOBP%GO:0006412	0.0480722175615213	3.2736664038606205	0.0500872573865275	-3.24876770511946
PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612	0.0127744557329463	3.26730037716646	0.0138403864539828	-3.2598510232672595
STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051146	0.00740127153154252	3.2227966330974596	0.007715049465514391	-3.26662982421113
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	0.00594245508410646	3.12843987899717	0.00602648982438714	-3.1535904657337404
CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS%GOBP%GO:0010927	0.0060861550697829106	3.1144219577087005	0.00615290660802708	-3.15018114102166
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS%GOBP%GO:0000956	0.0196073539161243	3.10099279733604	0.0198684972366972	-3.1513355004802697
EAR MORPHOGENESIS%GOBP%GO:0042471	0.00418380765284664	3.0869196591467	0.00434004173046245	-3.07860050028777
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	0.00932119050066592	3.06015670426219	0.0101441373549268	-3.0857792264056
PEPTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043043	0.0559196259148821	3.05203832919779	0.057082079485317	-3.01639718927429
SKELETAL MUSCLE CONTRACTION%GOBP%GO:0003009	0.00394099045593986	3.03129469130727	0.00397013621025804	-3.0201367918721496
MUSCLE FIBER DEVELOPMENT%GOBP%GO:0048747	0.0040505435577630105	2.92263812804585	0.00414917416273573	-2.92890939086393
MRNA CATABOLIC PROCESS%GOBP%GO:0006402	0.0208893445735551	2.91944127486761	0.0210577489913258	-2.96144031856335
SIGNALING BY ROBO RECEPTORS%REACTOME%R-HSA-376176.4	0.0217569802255899	2.90348439979698	0.021949681853972	-2.91032976757694
SKELETAL MUSCLE THIN FILAMENT ASSEMBLY%GOBP%GO:0030240	0.0035355379082161204	2.89455930284724	0.0035508191218806898	-2.8990914080467896
ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20181110%WP111%HOMO SAPIENS	0.00932119050066592	2.88398024450343	0.0101980282452569	-2.89893965422019
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	0.00425964556899294	2.88043167997068	0.0044223101164062	-2.86959213572109
MULTICELLULAR ORGANISMAL MOVEMENT%GOBP%GO:0050879	0.00412195779882508	2.86934265363284	0.00430185728250244	-2.8472614754200096
MUSCULOSKELETAL MOVEMENT%GOBP%GO:0050881	0.00412195779882508	2.86934265363284	0.00430185728250244	-2.8472614754200096
HEART CONTRACTION%GOBP%GO:0060047	0.006269696088990711	2.86183214042329	0.00659470026342037	-2.8942083827631895
CARDIAC MYOFIBRIL ASSEMBLY%GOBP%GO:0055003	0.00377047682149466	2.8317495005882596	0.0037769418648933703	-2.8237807478829904
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	0.0112893789570763	2.8260610982994803	0.012370550870912999	-2.83224134647711
INNER EAR MORPHOGENESIS%GOBP%GO:0042472	0.00387277092148152	2.80082820061814	0.00384663795032446	-2.7985155792550898
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	0.0127744557329463	2.7835843445200403	0.0138403864539828	-2.7772378497087504
CHOLESTEROL BIOSYNTHESIS%WIKIPATHWAYS_20181110%WP197%HOMO SAPIENS	0.0037209388318962203	2.75480835630633	0.0037036438577143704	-2.7524523478557996
CARDIAC MUSCLE FIBER DEVELOPMENT%GOBP%GO:0048739	0.00339733363965536	2.7165451225749098	0.00338320986520462	-2.72459687491363
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	0.00818273811370536	2.7094315130598803	0.00857398471302635	-2.75867564715886
CARDIAC MUSCLE CONTRACTION%GOBP%GO:0060048	0.00591590192142243	2.6746145870137004	0.00598379664881281	-2.71425167412435
SKELETAL MYOFIBRIL ASSEMBLY%GOBP%GO:0014866	0.0036590443781354	2.6569404925050404	0.0036731736794837102	-2.65555183010911
URETERIC BUD DEVELOPMENT%GOBP%GO:0001657	0.00418380765284664	2.6568284521787597	0.00737741633519032	-2.6496683766357796
RNA CATABOLIC PROCESS%GOBP%GO:0006401	0.0240076112114075	2.6404398405777	0.0261533926669709	-2.6445819537468
CHOLESTEROL BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 66%191273	0.00418380765284664	2.6363472682792004	0.00737741633519032	-2.6292423889322
MESONEPHROS DEVELOPMENT%GOBP%GO:0001823	0.00441927965982553	2.6169937849347003	0.00462470218128564	-2.6057004669828396
RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273	0.00675790085340867	2.6131777121159	0.0071859418516031295	-2.64782721583369
MESONEPHRIC TUBULE DEVELOPMENT%GOBP%GO:0072164	0.00425964556899294	2.6026768010814902	0.0074797946285801295	-2.59288249471106
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	0.00425964556899294	2.6026768010814902	0.0074797946285801295	-2.59288249471106
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20181110%WP623%HOMO SAPIENS	0.00632746864446551	2.59738440257731	0.00662857335653314	-2.62780545807042
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	0.00425964556899294	2.5935358711920498	0.0074797946285801295	-2.5837759636635496
HEART PROCESS%GOBP%GO:0003015	0.00667764028385737	2.59203416007319	0.0071023832233471	-2.6235055095566002
AMINO ACID AND DERIVATIVE METABOLISM%REACTOME%R-HSA-71291.4	0.043866038180181005	2.58270409488849	0.0413246525604107	-2.58985847485577
MYOSIN FILAMENT ASSEMBLY%GOBP%GO:0031034	0.00329808619869935	2.5781219152535697	0.00328195847585713	-2.5762891336453997
STRIATED MUSCLE MYOSIN THICK FILAMENT ASSEMBLY%GOBP%GO:0071688	0.00329808619869935	2.5781219152535697	0.00328195847585713	-2.5762891336453997
SKELETAL MUSCLE MYOSIN THICK FILAMENT ASSEMBLY%GOBP%GO:0030241	0.00329808619869935	2.5781219152535697	0.00328195847585713	-2.5762891336453997
MYOSIN FILAMENT ORGANIZATION%GOBP%GO:0031033	0.00329808619869935	2.5781219152535697	0.00328195847585713	-2.5762891336453997
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	0.0106512748226401	2.5693648941340697	0.0117092379736058	-2.58223742633104
RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 66%611105	0.00932119050066592	2.55798598921637	0.0101441373549268	-2.57940386385002
AMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043604	0.0877305831694222	2.54510107499762	0.0882777730229373	-2.548647260058
COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.1	0.00613738093785934	2.53327875155116	0.00639633312558719	-2.5652424729182
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	0.00481403131293566	2.52583882059193	0.00500820285543127	-2.5403630400079904
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704	0.00477360589042661	2.5257823416894905	0.00494093660134339	-2.52882571023849
STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0014706	0.0100008968870746	2.5256494017460698	0.0110569900974178	-2.5581887125843
EMBRYONIC SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0048706	0.00542440736796434	2.5243422347694797	0.00556667188377013	-2.53339809237743
MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061	0.0211070894138412	2.5094772985039504	0.0214881693324514	-2.5327376598692797
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	0.004520455863992429	2.5081817944997797	0.00474224410473799	-2.50192763386049
SKELETAL MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0060538	0.005690887855059779	2.49762784989694	0.00581173609372309	-2.51260520455541
MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 66%397014	0.0131448361336037	2.4750720891426803	0.0145875651680447	-2.4851611524650203
NADH DEHYDROGENASE COMPLEX ASSEMBLY%GOBP%GO:0010257	0.00658752429955413	2.47468605178684	0.00706103130506068	-2.50620579978675
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	0.00658752429955413	2.47468605178684	0.00706103130506068	-2.50620579978675
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	0.005355677267790029	2.47431165298192	0.00548491821977961	-2.49302748046225
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	0.008821261769165709	2.46375143316797	0.00939124630340247	-2.4876176251156803
CHOLESTEROL BIOSYNTHESIS II (VIA 24,25-DIHYDROLANOSTEROL)%HUMANCYC%PWY66-3	0.0035355379082161204	2.46272546483108	0.00602648982438714	-2.46658143381166
CHOLESTEROL BIOSYNTHESIS I%HUMANCYC%PWY66-341	0.0035355379082161204	2.46272546483108	0.00602648982438714	-2.46658143381166
CHOLESTEROL BIOSYNTHESIS III (VIA DESMOSTEROL)%HUMANCYC%PWY66-4	0.0035355379082161204	2.46272546483108	0.00602648982438714	-2.46658143381166
MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644	0.00573244876539247	2.4505376474802203	0.0058879733069980705	-2.4679549280982402
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	0.00573244876539247	2.4505376474802203	0.0058879733069980705	-2.4679549280982402
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	0.008821261769165709	2.43851520683749	0.00953498530145876	-2.4564903148202997
EAR DEVELOPMENT%GOBP%GO:0043583	0.00510418374195464	2.43149459418767	0.0053040346724389795	-2.44078512126316
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	0.0072057950258488206	2.42067993279869	0.007565692657660999	-2.4569716654807796
PEPTIDE METABOLIC PROCESS%GOBP%GO:0006518	0.10003630604304099	2.3978189227637	0.107587370823221	-2.4035539879377796
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	0.007103105429659759	2.36726598083296	0.00754141885423259	-2.3948024273201804
MESONEPHRIC TUBULE MORPHOGENESIS%GOBP%GO:0072171	0.00909584951916505	2.3499892223462595	0.0091279909938778	-2.3413391417415097
RIBOSOME ASSEMBLY%GOBP%GO:0042255	0.00610104665422385	2.3424373621285897	0.00627068951366534	-2.36731224146217
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:0090150	0.0236283041397854	2.32159273936471	0.0254319956480667	-2.3149514019226296
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20181110%WP4324%HOMO SAPIENS	0.00613738093785934	2.3145437518775003	0.0107674420425452	-2.34374757776185
CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008	0.00542440736796434	2.30596359096565	0.00556667188377013	-2.31423603423474
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	0.00536447587708677	2.29385784559032	0.00553492911547788	-2.30203687059095
SKELETAL MUSCLE CELL DIFFERENTIATION%GOBP%GO:0035914	0.00784754500501835	2.2795431916439504	0.0116746365179065	-2.278451247565
CRISTAE FORMATION%REACTOME%R-HSA-8949613.2	0.004645918668975129	2.23483362429857	0.0111095627869028	-2.2355955794185896
CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738	0.0072057950258488206	2.23265140651031	0.007565692657660999	-2.26612414568558
NEGATIVE REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1901380	0.006165277863391071	2.22428242274187	0.0159320297907167	-2.22311989111307
NEPHRON TUBULE MORPHOGENESIS%GOBP%GO:0072078	0.0164427237153136	2.2202031492526	0.0145226455766959	-2.21421976622447
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	0.00600141825917777	2.21297656094658	0.00615671474746389	-2.2284162913617003
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.1	0.0164569892502362	2.2111499490339703	0.0173311127537252	-2.2355968146864704
RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASES%REACTOME DATABASE ID RELEASE 66%388844	0.0173224151979185	2.20969494047361	0.0202553725893738	-2.22244289489287
ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0015986	0.0116131946946496	2.2086726644864396	0.0183762894469599	-2.1991935135947402
ENERGY COUPLED PROTON TRANSPORT, DOWN ELECTROCHEMICAL GRADIENT%GOBP%GO:0015985	0.0116131946946496	2.2086726644864396	0.0183762894469599	-2.1991935135947402
INNER EAR DEVELOPMENT%GOBP%GO:0048839	0.004520455863992429	2.20104628919877	0.0133481079463423	-2.1955579720850102
URETERIC BUD MORPHOGENESIS%GOBP%GO:0060675	0.0108284712493512	2.2004779711332203	0.0215938662585601	-2.19428566323956
ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032	0.00740127153154252	2.19885204666147	0.007715049465514391	-2.2287585883905296
PHASE 0 - RAPID DEPOLARISATION%REACTOME DATABASE ID RELEASE 66%5576892	0.00737967283137428	2.1943606631152703	0.0151752728845653	-2.18430922889185
RENAL SYSTEM PATTERN SPECIFICATION%GOBP%GO:0072048	0.00490117355085836	2.17729434092553	0.0068403996554170605	-2.18334922748642
PATTERN SPECIFICATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0061004	0.00490117355085836	2.17729434092553	0.0068403996554170605	-2.18334922748642
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	0.0100008968870746	2.17638876523863	0.0148455800598033	-2.17174051321634
EMBRYONIC FORELIMB MORPHOGENESIS%GOBP%GO:0035115	0.0120241371639075	2.17626600058833	0.0179592725096241	-2.16674904107682
FORELIMB MORPHOGENESIS%GOBP%GO:0035136	0.0120241371639075	2.17626600058833	0.0179592725096241	-2.16674904107682
NUCLEOBASE-CONTAINING COMPOUND CATABOLIC PROCESS%GOBP%GO:0034655	0.0612493585129693	2.17542937718135	0.06010664257981801	-2.14526213089695
NOREPINEPHRINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 66%181430	0.0138269350000838	2.17473976686473	0.015449312271722	-2.17814482731569
CHOLESTEROL BIOSYNTHESIS%PANTHER PATHWAY%P00014	0.011579024474028999	2.1739946732957	0.0182260209487365	-2.17295328894296
ATP METABOLIC PROCESS%GOBP%GO:0046034	0.0132088802766637	2.17154251514757	0.0151740840656946	-2.17162725842248
CRISTAE FORMATION%GOBP%GO:0042407	0.00459441604312287	2.16571364795364	0.0134179995917167	-2.16495659607943
REGIONALIZATION%GOBP%GO:0003002	0.0082657832734966	2.1657010351486	0.00871087220095338	-2.19223720199306
MIDDLE EAR MORPHOGENESIS%GOBP%GO:0042474	0.00639206278524236	2.1607527606090597	0.00285059779124013	-2.16481008426248
REGULATION OF AMPA RECEPTOR ACTIVITY%GOBP%GO:2000311	0.0150916701286282	2.16039328434992	0.0182260209487365	-2.1593584153184
POSITIVE REGULATION OF MESONEPHROS DEVELOPMENT%GOBP%GO:0061213	0.0138269350000838	2.15328057245982	0.0186900611110524	-2.1566520335554498
MATURATION OF LSU-RRNA%GOBP%GO:0000470	0.0114265773339994	2.1443654473419	0.0231272115755176	-2.13224813557337
EMBRYONIC ORGAN MORPHOGENESIS%GOBP%GO:0048562	0.0084950531745133	2.14062442126339	0.0089085020242915	-2.15672695116761
ACETYLCHOLINE NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-264642.2	0.0196469899139975	2.13425003041711	0.0211732094570007	-2.13322768449611
SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME DATABASE ID RELEASE 66%181429	0.0196469899139975	2.13425003041711	0.0211732094570007	-2.13322768449611
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	0.0100507979630321	2.12927784621407	0.0151752728845653	-2.11952452873333
CREATINE METABOLIC PROCESS%GOBP%GO:0006600	0.0172007160867709	2.12577825102013	0.0187166718218373	-2.1266615789690397
CREATINE METABOLISM%REACTOME DATABASE ID RELEASE 66%71288	0.0172007160867709	2.12577825102013	0.0187166718218373	-2.1266615789690397
NCAM1 INTERACTIONS%REACTOME%R-HSA-419037.1	0.00762412592581642	2.12198583402665	0.0200836824448195	-2.1170425546477802
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	0.00818273811370536	2.1204612111581698	0.00857398471302635	-2.15900076299059
RESPONSE TO STIMULUS INVOLVED IN REGULATION OF MUSCLE ADAPTATION%GOBP%GO:0014874	0.021741875489229998	2.11990849710729	0.0231272115755176	-2.11063799279871
NEPHRON EPITHELIUM MORPHOGENESIS%GOBP%GO:0072088	0.018908384172091	2.11890140365495	0.0170972579429522	-2.1143759310501102
NEPHRON MORPHOGENESIS%GOBP%GO:0072028	0.018908384172091	2.11890140365495	0.0170972579429522	-2.1143759310501102
NEGATIVE REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904667	0.0249316091651877	2.11691477324114	0.0236858632173744	-2.09870206128641
MIR-509-3P ALTERATION OF YAP1/ECM AXIS%WIKIPATHWAYS_20181110%WP3967%HOMO SAPIENS	0.0205523475044998	2.11535030797467	0.0218888355399458	-2.11360368020526
CELLULAR NITROGEN COMPOUND CATABOLIC PROCESS%GOBP%GO:0044270	0.0727254298833961	2.1144111606714	0.0765992406449876	-2.08165108309886
RIBOSOMAL LARGE SUBUNIT ASSEMBLY%GOBP%GO:0000027	0.00762412592581642	2.11207412424534	0.0200836824448195	-2.1071539347240003
FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2	0.0208949605030423	2.11154393848395	0.024233664658471998	-2.10377155165994
HETEROCYCLE CATABOLIC PROCESS%GOBP%GO:0046700	0.0733173397307744	2.10823536483726	0.0726066672586774	-2.11527284846929
EMBRYONIC CAMERA-TYPE EYE FORMATION%GOBP%GO:0060900	0.0287475688073343	2.10823217254076	0.0236858632173744	-2.0900941606673
INNER MITOCHONDRIAL MEMBRANE ORGANIZATION%GOBP%GO:0007007	0.0155198960638119	2.1060265658707498	0.009172002134187009	-2.12195666498673
EMBRYONIC SKELETAL JOINT DEVELOPMENT%GOBP%GO:0072498	0.0198435728932361	2.09709986513944	0.0249763902509898	-2.09797127631398
MUSCLE CELL CELLULAR HOMEOSTASIS%GOBP%GO:0046716	0.0156049907440728	2.09564906299487	0.0278196838999725	-2.09893028857056
MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776	0.0239169428616692	2.0914995358487998	0.0218888355399458	-2.08977260147048
REGULATION OF MESONEPHROS DEVELOPMENT%GOBP%GO:0061217	0.0194206252696819	2.08128956487396	0.0301453564040387	-2.08020176913222
CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331	0.0220950315299032	2.08049866828757	0.0279268096357167	-2.0925012762978
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	0.00828328295670488	2.0801163799425804	0.008605639267120541	-2.11541200832829
PREFOLDIN MEDIATED TRANSFER OF SUBSTRATE TO CCT TRIC%REACTOME DATABASE ID RELEASE 66%389957	0.0204035931614025	2.07672116359835	0.0227146766109807	-2.07112446035585
TFAP2A ACTS AS A TRANSCRIPTIONAL REPRESSOR DURING RETINOIC ACID INDUCED CELL DIFFERENTIATION%REACTOME%R-HSA-8869496.2	0.0216814481925886	2.0683852901995103	0.015449312271722	-2.07413730914384
AROMATIC COMPOUND CATABOLIC PROCESS%GOBP%GO:0019439	0.0798546425823684	2.06700629063779	0.0781392045454546	-2.0521575471403604
