pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
NEGATIVE REGULATION OF DENDRITIC CELL APOPTOTIC PROCESS%GOBP%GO:2000669	0.00578947368421053	0.0276309722432883	0.646705887567812	1.9353847307436398	32	7	AXL|GAS6|CXCL12|LILRB1|CCL19|CCR7|CCL21
POSITIVE REGULATION OF BONE RESORPTION%GOBP%GO:0045780	0.00724900326205147	0.0330038339938058	0.611782227370511	1.9349753187842802	39	8	SPP1|MC4R|ADAM8|SYK|DEF8|ATP6AP1|PRKCA
POSITIVE REGULATION OF BONE REMODELING%GOBP%GO:0046852	0.00724900326205147	0.0330038339938058	0.611782227370511	1.9349753187842802	39	8	SPP1|MC4R|ADAM8|SYK|DEF8|ATP6AP1|PRKCA
TRANSITION METAL ION HOMEOSTASIS%GOBP%GO:0055076	0.000945179584120983	0.006554907492725129	0.271353800282103	1.9348185447745	2	81	MT2A|CYBRD1|MT1E|MT1M|HFE|SLC11A1|MT1X|B2M|HAMP|PRNP|BDH2|SLC30A1|MYC|FTL|HMOX1|FTH1|ISCU|APP|S100A8|MT1F|PICALM|SLC39A8|SLC40A1
ANGIOGENESIS INVOLVED IN WOUND HEALING%GOBP%GO:0060055	0.00578947368421053	0.0276309722432883	0.646382190687993	1.93441600908727	32	7	MCAM|ITGB3|SRF|PRCP|CD34|HPSE
ELASTIC FIBER ASSEMBLY%GOBP%GO:0048251	0.00556398583712696	0.0267242370790776	0.756915221617264	1.9341818207801398	32	5	FBLN5|MYH11|TNXB|MFAP4
TOLL LIKE RECEPTOR 5 (TLR5) CASCADE%REACTOME%R-HSA-168176.1	0.0009377930603313539	0.00651186200090044	0.271421645362823	1.93378902654775	2	80	MAP3K8|JUN|FOS|MAPKAPK2|NFKBIA|MEF2C|PELI1|S100B|MAP2K3|DUSP6|UBC|RIPK2|IRAK2|NOD1|NFKB1|TNIP2|NFKB2|APP|DUSP4|RELA|PELI2|NFKBIB|MAP2K1|IRAK1|PPP2R1B|MAPK3|IRAK4|TLR5
TOLL LIKE RECEPTOR 10 (TLR10) CASCADE%REACTOME DATABASE ID RELEASE 66%168142	0.0009377930603313539	0.00651186200090044	0.271421645362823	1.93378902654775	2	80	MAP3K8|JUN|FOS|MAPKAPK2|NFKBIA|MEF2C|PELI1|S100B|MAP2K3|DUSP6|UBC|RIPK2|IRAK2|NOD1|NFKB1|TNIP2|NFKB2|APP|DUSP4|RELA|PELI2|NFKBIB|MAP2K1|IRAK1|PPP2R1B|MAPK3|IRAK4|TLR5
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 66%975871	0.0009377930603313539	0.00651186200090044	0.271421645362823	1.93378902654775	2	80	MAP3K8|JUN|FOS|MAPKAPK2|NFKBIA|MEF2C|PELI1|S100B|MAP2K3|DUSP6|UBC|RIPK2|IRAK2|NOD1|NFKB1|TNIP2|NFKB2|APP|DUSP4|RELA|PELI2|NFKBIB|MAP2K1|IRAK1|PPP2R1B|MAPK3|IRAK4|TLR5
PARACRINE SIGNALING%GOBP%GO:0038001	0.00326583932070542	0.0176289325261416	0.839794849170022	1.93312802078227	19	4	PDGFB|FGF2|MB21D1|CD34
METANEPHRIC GLOMERULUS DEVELOPMENT%GOBP%GO:0072224	0.00326583932070542	0.0176289325261416	0.839794849170022	1.93312802078227	19	4	PDGFRA|PDGFRB|PDGFB|CD34
METANEPHRIC GLOMERULUS VASCULATURE DEVELOPMENT%GOBP%GO:0072239	0.00326583932070542	0.0176289325261416	0.839794849170022	1.93312802078227	19	4	PDGFRA|PDGFRB|PDGFB|CD34
PLASMA MEMBRANE TUBULATION%GOBP%GO:0097320	0.00756972111553785	0.0340380535960962	0.486024952182425	1.93237815809602	37	14	EHD2|SNX9|SNX33|WHAMM|SDPR|PACSIN3|FCHO2|PACSIN1|PACSIN2|MICALL1|CHMP4A
MESENCHYMAL CELL PROLIFERATION%GOBP%GO:0010463	0.00556398583712696	0.0267242370790776	0.756057929772705	1.9319911417536202	32	5	FGF7|GPC3|BMP2|STAT1|FGFR2
CAVEOLA ASSEMBLY%GOBP%GO:0070836	0.00326583932070542	0.0176289325261416	0.8391068507049491	1.9315443136276	19	4	EMP2|CAV2|CAV1|PACSIN2
REGULATION OF HYALURONAN BIOSYNTHETIC PROCESS%GOBP%GO:1900125	0.00556398583712696	0.0267242370790776	0.755789975835179	1.9313064261871102	32	5	TGFB1|PDGFB|NFKB1|AP2A1
HEAD MORPHOGENESIS%GOBP%GO:0060323	0.00964894272223363	0.0414409077860247	0.449727114349932	1.9311196218473998	46	17	CRISPLD2|RRAS|TGFB3|MSX1|SKI|ATP6AP2|CRISPLD1|CLDN5|LEF1
EXPRESSION AND PROCESSING OF NEUROTROPHINS%REACTOME DATABASE ID RELEASE 66%9036866	0.00342913128674069	0.0183068309318123	0.8386016184005709	1.9303813168247899	20	4	FURIN|NGF|PCSK5|PCSK6
NGF PROCESSING%REACTOME%R-HSA-167060.1	0.00342913128674069	0.0183068309318123	0.8386016184005709	1.9303813168247899	20	4	FURIN|NGF|PCSK5|PCSK6
MET INTERACTS WITH TNS PROTEINS%REACTOME DATABASE ID RELEASE 66%8875513	0.00342913128674069	0.0183068309318123	0.838541117333698	1.93024204911224	20	4	HGF|ITGB1|TNS3|MET
CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN CELL-CELL SIGNALING%GOBP%GO:1905114	0.000422297297297297	0.00393565871724285	0.237467754430548	1.9296446055365601	0	141	AXL|NR4A2|WLS|PPAP2B|FZD1|MEF2C|TCF7L1|MERTK|UBC|FZD7|P2RX7|SFRP4|ITGAM|FZD2|FZD4|PRICKLE2|TCF7L2|CAV1|FZD8|WNT11|BMP2|GRIN2C|CTNNB1|NPAS4|FERMT2|SFRP1|SFRP2|RARG|AP2A1|PRICKLE1|CDH3|CDC42|CAMK2A|PTEN|RHOA|WNT4|ROR2|CPE|NFATC1|FZD6|SMURF1|PLCB1|BMP4|NLGN3|DDX3X|VANGL1|MET|LEF1
G-CSF%IOB%G-CSF	0.00305654610290372	0.0167226494913077	0.328389840656947	1.92923141628003	11	42	SOCS3|NOTCH2|NOS3|NOTCH1|STAT3|CSF3R|FTH1|STAT5A|REL|HCK|LYN|JAK1|SYK|INPP5D|MAPK3|STAT1|VAV1|IL3RA|SYP
ST_ERK1_ERK2_MAPK_PATHWAY%MSIGDB_C2%ST_ERK1_ERK2_MAPK_PATHWAY	0.0055142651642292	0.0265624622992437	0.362131283938214	1.9290567923228503	22	31	KLF6|MAP3K8|DUSP6|RAP1A|NFKB1|DUSP4|MAP2K1|MKNK2|CREB5|MKNK1|ARAF|MAPK3|EEF2K|RPS6KA3|TRAF3|MAPK1|GRB2|SHC1|CREB3|RPS6KA2
ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532	0.00301617768028517	0.0165345642380677	0.306313855271573	1.92856649247796	10	52	ANXA1|NEDD9|MYH9|FGF7|ANTXR1|FLNA|GSN|MICALL2|SIPA1L1|WHAMM|S1PR1|PDLIM4|GAB1|S1PR2|RHOA|EZR|PARVG|BCAR1|PARVB
REGULATION OF ICOSANOID SECRETION%GOBP%GO:0032303	0.00590119709998314	0.0280751867775986	0.754615636142002	1.9283055795650699	34	5	IL1B|PLA2R1|P2RX4|SYK|TNFRSF11A
PLATELET ADHESION TO EXPOSED COLLAGEN%REACTOME%R-HSA-75892.3	0.0075642965204236	0.0340228991512046	0.5539349007212471	1.92793607822994	39	10	ITGB1|ITGA2|FCER1G|ITGA1|ITGA10|LYN|VWF
CELLULAR RESPONSE TO ANTIBIOTIC%GOBP%GO:0071236	0.00221914008321775	0.0129405559571018	0.300891366912085	1.92750840714714	7	55	ANXA1|IL6|RHOB|AHR|EGR1|ZC3H12A|TNFAIP3|MEF2C|PDGFB|AQP1|CYP1B1|NFE2L2|MAP3K5|SIRPA|RELA|ABL1|TRPM2|HSF1|MAPK13|ADCY2|ADCY8|FXN|ADCY3|PRKCD
FIBRONECTIN MATRIX FORMATION%REACTOME%R-HSA-1566977.1	0.0035924232527759603	0.0190292131341539	0.8372028897590029	1.92716157627368	21	4	ITGB1|FN1|ITGA5|CEACAM1
DERMATAN SULFATE BIOSYNTHETIC PROCESS%GOBP%GO:0030208	0.0075642965204236	0.0340228991512046	0.5536336035414879	1.92688743207608	39	10	BGN|DCN|VCAN|DSE|CSPG4
RESPONSE TO HYPEROXIA%GOBP%GO:0055093	0.0037557152188112297	0.0196621532395073	0.8369397073974979	1.9265557554614898	22	4	FOXO1|FAS|CAV1|ATG7
CELLULAR RESPONSE TO HYPEROXIA%GOBP%GO:0071455	0.0037557152188112297	0.0196621532395073	0.8369397073974979	1.9265557554614898	22	4	FOXO1|FAS|CAV1|ATG7
PDGF PATHWAY%WIKIPATHWAYS_20181110%WP2526%HOMO SAPIENS	0.0035228988424760898	0.0187235968325567	0.33546403338365505	1.92643931506556	13	39	PDGFA|JUN|FOS|PLA2G4A|NFKBIA|PDGFRB|PDGFB|STAT3|MT-CO2|CDC42|SRF|MAP2K1|RHOA|JAK1|PIK3R1|MAPK3|STAT1
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	0.00680421422300263	0.0313535313709367	0.4088238866633879	1.92638176671619	30	22	CFLAR|CAV2|MEF2C|VAMP5|SVIL|SEPN1|CAV1|SKI|DLL1
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	0.00583090379008746	0.0277806667628419	0.389462684289705	1.9263555168622	25	25	SPRY1|TGFBR3|PDGFRA|JAG1|PDGFRB|MYH11|NOTCH1|PDLIM5|HEY2|NEBL|MYOM1|ALPK3|MEF2A
MIRS IN MUSCLE CELL DIFFERENTIATION%WIKIPATHWAYS_20181110%WP2012%HOMO SAPIENS	0.00555802578923966	0.0267188577926264	0.40323020300369605	1.92633184296172	24	23	PRKD1|MEF2D|MEF2C|ID2|PRKCH|SRF|PRKCD|MEF2A|PRKCE|PRKCZ|PRKAR1B|PRKCA|PRKAR1A|PRKACA|PRKAR2A|PRKAR2B|PRKCQ|PRKCI|PRKD3|PRKCB|PRKACB|MEF2B
SIGNALING BY VEGF%REACTOME DATABASE ID RELEASE 66%194138	0.000690369347600967	0.00519455100664226	0.255114426013407	1.9261547081207901	1	100	AXL|DOCK1|VEGFC|SPHK1|MAPKAPK2|PXN|ITPR3|NOS3|ITGAV|SHB|CYBA|CAV1|HSPB1|CTNNB1|CTNNA1|ITPR1|ITGB3|FLT1|FIGF|CDH5|NCF4|CDC42|PRR5|NCF2|RHOA|ABI1|PIK3R1|MAPK13|BCAR1|KDR|NCKAP1L|BAIAP2|CYFIP1|CYBB|ELMO1|ITPR2|PTK2B|VAV1|PRKCD
FCERI MEDIATED CA+2 MOBILIZATION%REACTOME%R-HSA-2871809.1	0.00494938132733408	0.024409381823102996	0.37896103709138795	1.92602656890941	21	27	NFATC2|ITPR3|LCP2|ITPR1|LYN|SYK|IGKV2-28|ITK|NFATC1|IGKV4-1|IGKV2D-28|IGKV3-11|ITPR2|VAV1
NCAM1 INTERACTIONS%REACTOME%R-HSA-419037.1	0.00688547165480835	0.0316399267689459	0.37435419411689197	1.92526631219513	29	28	COL6A2|COL6A3|COL4A2|PRNP|COL9A3|COL4A1|COL6A1|GFRA1
BIOCARTA_PML_PATHWAY%MSIGDB_C2%BIOCARTA_PML_PATHWAY	0.00839160839160839	0.037039825845795994	0.47137840779970297	1.92491632756816	41	15	TNFRSF1A|SP100|FAS|TNFRSF1B|PML|PRAM1
POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002639	0.00690548122572292	0.0317230720053252	0.423239179747478	1.9247925226690399	31	20	IL6|TGFB1|CLCF1|STX4|TNFSF13|HLA-E|VAMP3|XBP1
MEMBRANE TO MEMBRANE DOCKING%GOBP%GO:0022614	0.00590119709998314	0.0280751867775986	0.753130754095464	1.9245111891519902	34	5	ICAM1|MSN|VCAM1|EZR
LDL CLEARANCE%REACTOME%R-HSA-8964038.1	0.00839160839160839	0.037039825845795994	0.470941021340319	1.92313022043386	41	15	NPC2|SOAT1|LDLR|LSR|AP2A1|LIPA|LDLRAP1|NCEH1|AP2M1|NPC1|AP2S1
MAINTENANCE OF PROTEIN LOCATION IN EXTRACELLULAR REGION%GOBP%GO:0071694	0.0037557152188112297	0.0196621532395073	0.835438151436607	1.92309931618273	22	4	LTBP1|FBN1|NBL1|NRROS
PROTEIN LOCALIZATION TO EXTRACELLULAR REGION%GOBP%GO:0071692	0.0037557152188112297	0.0196621532395073	0.835438151436607	1.92309931618273	22	4	LTBP1|FBN1|NBL1|NRROS
REGULATION OF IRON ION TRANSPORT%GOBP%GO:0034756	0.0037557152188112297	0.0196621532395073	0.8346660784205591	1.92132207739294	22	4	HFE|B2M|HAMP|TF
PI3K AKT SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 66%2219528	0.0008870490833826141	0.0062672439718001105	0.28138773144123996	1.92061351560004	2	68	HBEGF|HGF|NR4A1|FGF7|PDGFRA|FOXO1|EGFR|PDGFRB|CDKN1A|PDGFB|CD86|FGF2|FGF1|RHOG|IRS1|GAB1|FOXO4|PRR5|ERBB2|IRS2|PIK3R1|PIK3AP1|CASP9|MET|VAV1
IRE1ALPHA ACTIVATES CHAPERONES%REACTOME DATABASE ID RELEASE 66%381070	0.00222098833981122	0.0129467750424546	0.298152414631284	1.92010814947453	7	56	KDELR3|LMNA|WIPI1|ERN1|PDIA5|EXTL1|MYDGF|TSPYL2|DNAJC3|TLN1|HSPA5|TPP1|FKBP14|SRPR|SERP1|SSR1|ACADVL|EDEM1
B CELL MEDIATED IMMUNITY%GOBP%GO:0019724	0.00318217979315831	0.0172673917282093	0.31539584318176395	1.9193041840415799	11	47	C1R|C1S|HLA-DQB1|C1QA|C1QC|C1QB|FCER1G|CD74|FCGR2B|IGHG1|IGKV2-28|IGHA1|IGKV4-1|IGLL5|BATF|IGKV2D-28|IGHV3-15|IGKV3-11|SLA2|IGHV2-26|IGHG2|IGHV3-21|IGHG4|IGHV1-69-2
ARTERIAL ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0060842	0.0040822991508817795	0.0210482429133727	0.8337285611867858	1.9191640017196203	24	4	NOTCH1|HEY1|DLL1|HEY2
B CELL DIFFERENTIATION%GOBP%GO:0030183	0.00287882753205967	0.0159880156802281	0.316795299378711	1.918912452196	10	46	KLF6|ITGB1|CLCF1|GPR183|NOTCH2|VCAM1|IRF2BP2|PTPRJ|IL11|FCGR2B|ITGA4|ZBTB7A|DLL1|NFAM1|HHEX
TOLL-LIKE RECEPTOR 3 SIGNALING PATHWAY%GOBP%GO:0034138	0.00963141322467123	0.0413870872895123	0.5761388690393531	1.91885270474973	51	9	TICAM1|UNC93B1|TNIP2|CASP8|COLEC12|RIPK1|SCARA3|RFTN1
CHEMOKINE SIGNALING PATHWAY%WIKIPATHWAYS_20181110%WP3929%HOMO SAPIENS	0.000410509031198686	0.0038900662257878	0.23775415205545802	1.9187016447154799	0	136	CXCL16|GNG12|CCL11|NFKBIA|PXN|CXCL12|CCL3|RAP1A|CCL4|PIK3R5|STAT3|GNB4|CCL5|GNAI2|GNG7|PREX1|NFKB1|RAP1B|CCR1|RELA|CDC42|CXCR4|GNG11|GNGT2|WAS|HCK|NFKBIB|MAP2K1|LYN|GNG5|CXCR3|PIK3R1|ITK|DOCK2|BCAR1|ADCY2|FGR|MAPK3|ADCY4|CXCL10|STAT1|PLCB1|ADCY8|ELMO1|PTK2B|VAV1|CXCL11|ADCY9|ADCY3|PRKCD|PLCB2
REGULATION OF METANEPHRIC MESENCHYMAL CELL MIGRATION%GOBP%GO:2000589	0.000783453462864306	0.00566831489667792	0.948990845924782	1.91859518150558	4	3	PDGFA|PDGFRB|PDGFB
REGULATION OF METANEPHRIC MESENCHYMAL CELL MIGRATION BY PLATELET-DERIVED GROWTH FACTOR RECEPTOR-BETA SIGNALING PATHWAY%GOBP%GO:1900238	0.000783453462864306	0.00566831489667792	0.948990845924782	1.91859518150558	4	3	PDGFA|PDGFRB|PDGFB
POSITIVE REGULATION OF METANEPHRIC MESENCHYMAL CELL MIGRATION BY PLATELET-DERIVED GROWTH FACTOR RECEPTOR-BETA SIGNALING PATHWAY%GOBP%GO:0035793	0.000783453462864306	0.00566831489667792	0.948990845924782	1.91859518150558	4	3	PDGFA|PDGFRB|PDGFB
POSITIVE REGULATION OF GLOMERULAR FILTRATION%GOBP%GO:0003104	0.000783453462864306	0.00566831489667792	0.948990845924782	1.91859518150558	4	3	GAS6|F2RL1|PDGFB
POSITIVE REGULATION OF METANEPHRIC MESENCHYMAL CELL MIGRATION%GOBP%GO:2000591	0.000783453462864306	0.00566831489667792	0.948990845924782	1.91859518150558	4	3	PDGFA|PDGFRB|PDGFB
ROUNDABOUT SIGNALING PATHWAY%GOBP%GO:0035385	0.00674422525712359	0.031146434602126	0.7506946927178431	1.9182862045086202	39	5	RHOA|SLIT3|SLIT2|MYO9B|ROBO1
TYPE I HEMIDESMOSOME ASSEMBLY%REACTOME%R-HSA-446107.1	0.00851757883291048	0.0373667818513906	0.606393735568426	1.9179323283605099	46	8	ITGB4|PLEC|ITGA6|LAMB3|CD151
REGULATION OF SUPEROXIDE ANION GENERATION%GOBP%GO:0032928	0.008320726172465959	0.036825105863765	0.551054967257561	1.91791264836424	43	10	TGFB1|F2RL1|ITGAM|ITGB2|GSTP1|SYK|PRKCD
REGULATION OF CELL-CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033632	0.008320726172465959	0.036825105863765	0.550946102499035	1.91753375132175	43	10	PODXL|CCL5|PIEZO1|FERMT3|DPP4|ADA|CD3E
CANONICAL  AND NON-CANONICAL NOTCH SIGNALING%WIKIPATHWAYS_20181110%WP3845%HOMO SAPIENS	0.00561671534486632	0.0269150529011375	0.38240553446752296	1.9172689176346103	24	26	HES1|RRAS|NOTCH2|JAG1|MAML2|NOTCH3|NOTCH1|HEY1|DLL1|PSEN2|ADAM10|DLL4|LEF1
NEGATIVE REGULATION OF EXTRACELLULAR MATRIX DISASSEMBLY%GOBP%GO:0010716	0.00424559111691705	0.0215546396343542	0.8327358958804392	1.91687898041846	25	4	TGFB1|CST3|FAP|DPP4
ERBB4 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB4 SIGNALING EVENTS	0.00622550149873184	0.0292866766460307	0.367857640178811	1.9168733764670802	26	29	YAP1|HBEGF|STAT5A|LRIG1|ERBB2|WWP1|PIK3R1|ITCH|MAPK3|NEDD4|CBFA2T3|ADAM17|TAB2|MAPK1|GRB2|PIK3CB|SHC1
FGFR1C LIGAND BINDING AND ACTIVATION%REACTOME DATABASE ID RELEASE 66%190373	0.00424559111691705	0.0215546396343542	0.832421256716544	1.9161547109319699	25	4	ANOS1|FGF2|FGF1|FGF9
REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062012	0.0005733944954128441	0.00462172515009932	0.216235973385228	1.91613894639922	0	220	ANXA1|SNAI1|PTGS2|NR4A3|NR1D1|EGR1|AAED1|SNAI2|TGFB1|CDA|IL1B|COX7A1|NR1H2|PFKFB3|PDK4|STAR|IGF1|TTC39B|P2RX7|PDGFB|NOS3|REST|NQO1|APOE|MID1IP1|PFKFB2|APOC2|HRH1|SEC14L2|NFKB1|HIF1A|DKK3|P2RY6|FGF1|ATP2B4|PMAIP1|SIK1|MIDN|CAV1|SORBS1|BMP2|IRS1|INSR|ZBTB7A|ABCD1|ABCG1|AP2A1|ACADVL|ACACB|FABP3|TMSB4X|DYRK2|APOC1|SLC7A7|AKR1C3|WNT4|NCOR2|IRS2|PPP1R3B|CEACAM1|TIGAR|PRKAG2|PID1|FLCN|PPARA|PDP1
RESPONSE TO GROWTH HORMONE%GOBP%GO:0060416	0.00836653386454183	0.0369587002749206	0.48193081971748797	1.916100368003	41	14	IGFBP5|PXN|STAT3|STAT5A|LYN|PIK3R1|SOCS2|PTPN1|PTK2|JAK2|JAK3
EPO%IOB%EPO	0.00348806010195868	0.0185742004336134	0.307844657407297	1.91564902947063	12	50	SGK1|FOXO1|JUN|NFKBIA|NOS3|STAT3|STAT5A|GAB1|FOXO4|BCL2L11|HCLS1|DAPK2|MAP2K1|LYN|IRS2|SYK|PIK3R1|INPP5D|MAPK3|STAT1
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	0.00287882753205967	0.0159880156802281	0.31623235560310997	1.9155025536810701	10	46	HGF|JUN|FOS|PLAU|PLAUR|SSH1|SDC2|SPRY2|FGF2|FGF1|FGFR1|GAB1|SPP1|CAMK2A|PIK3R1|MAPK3|STAT1|MET|PTK2B
METAL ION TRANSPORT%GOBP%GO:0030001	0.000725163161711385	0.0054135775833889	0.20452726924845102	1.9154685160916698	0	294	KCNE4|HEPH|SCN1B|SGK1|TTYH1|F2R|HFE|GAS6|STEAP4|SLC11A1|ARHGAP1|ITPR3|CCL3|SLC8B1|ATP1B2|CALCRL|P2RX7|CACNA2D4|KCNK5|SLC12A8|ABCC9|ITGAV|KCNQ1|MAGT1|KCNK6|SLC12A4|SLC30A1|ATP6V0E1|SLC24A3|AQP1|CCL5|ATP6V0C|CHP1|FGF2|SLC3A2|SLC1A3|FTH1|ATP2B4|KCNS3|CAV1|P2RX4|GRIN2C|TRPV2|SLC9A9|ITPR1|KCNN4|SCN7A|PANX1|SLC12A7|SLC9A1|TRPM4|NIPAL3|CCL8|TMEM165|SCN4B|CCR1|ATP1B3|KCNQ3|STIM1|PICALM|ANXA6|ORAI1|TPT1|TCIRG1|CAMK2A|SLC39A8|CACNA1C|SLC40A1|CCR5|SLC8A2|PKD2|TRPM2|ORAI3
NEGATIVE REGULATION OF MYOTUBE DIFFERENTIATION%GOBP%GO:0010832	0.0100018521948509	0.042433324259572996	0.5750638360841589	1.91527226606624	53	9	NOV|CFLAR|BHLHE41|NOTCH1|XBP1
POSITIVE REGULATION OF VASOCONSTRICTION%GOBP%GO:0045907	0.007543859649122809	0.0339863600786515	0.639900000236405	1.9150168777928898	42	7	F2R|TBXA2R|CAV1|TRPM4|ADRA1B
VASCULAR SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0035886	0.00869880391446176	0.0379813239852216	0.605374927792646	1.91470999235184	47	8	HES1|GATA6|ENG|NOTCH1|HEY2
PROSTATE GLAND DEVELOPMENT%GOBP%GO:0030850	0.00440888308295232	0.0222404851467479	0.831768075289828	1.9146511492943998	26	4	ANXA1|PSAP|FGFR2|CRIP1
REGULATION OF WNT/B-CATENIN SIGNALING BY SMALL MOLECULE COMPOUNDS%WIKIPATHWAYS_20181110%WP3664%HOMO SAPIENS	0.00859140859140859	0.0376408247836819	0.46873357551730394	1.9141159159247199	42	15	FZD1|LRP1|FZD7|SFRP4|DKK3|FZD8|CTNNB1
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY CIRCULATORY RENIN-ANGIOTENSIN%GOBP%GO:0001991	0.007543859649122809	0.0339863600786515	0.639394847475202	1.9135051164814199	42	7	PCSK5|CTSZ|ENPEP|C9orf3|ATP6AP2
NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 66%383280	0.0060660525724556295	0.0287081529675938	0.38161899963503493	1.91332546323596	26	26	NR4A2|NR4A1|NR1D1|NR1H2|RXRG|RXRA|PPARD|RARG|PPARG|RARB|PPARA
HEART TRABECULA FORMATION%GOBP%GO:0060347	0.0045721750489875895	0.022855354961147996	0.8306402691225941	1.91205504656045	27	4	TGFBR3|HEY1|TEK|FKBP1A
TRABECULA FORMATION%GOBP%GO:0060343	0.0045721750489875895	0.022855354961147996	0.8306402691225941	1.91205504656045	27	4	TGFBR3|HEY1|TEK|FKBP1A
NEGATIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045647	0.006912830888551679	0.0317480289365791	0.748150359014394	1.9117845463907	40	5	ZFP36L1|HOXA5|MAFB
PI3K EVENTS IN ERBB2 SIGNALING%REACTOME DATABASE ID RELEASE 66%1963642	0.00850983358547655	0.0373667818513906	0.549291112704805	1.9117736619516101	44	10	HBEGF|EGFR|GAB1|ERBB2|PIK3R1|NRG1|NRG3|PIK3CA|NRG2|NRG4
KERATINIZATION%GOBP%GO:0031424	0.0060660525724556295	0.0287081529675938	0.381265330539563	1.91155227037456	26	26	FURIN|KRT8|KRT18|CAPNS1|CDH3|KRT7|ST14|PCSK6|PPL|TGM1|KRT9|KRT19|KRTAP5-2|EVPL|CSTA|CAPN1|PKP2|KAZN|KLK14|PKP4|KRT17|SPINK5|PERP|KRT10
RETINA VASCULATURE DEVELOPMENT IN CAMERA-TYPE EYE%GOBP%GO:0061298	0.0093440122044241	0.0403089830991059	0.5261192235829779	1.9115425698193502	48	11	PDGFRA|PDGFRB|COL4A1|CYP1B1|FZD4|ACVRL1
CELLULAR RESPONSE TO INORGANIC SUBSTANCE%GOBP%GO:0071241	0.000732869182850861	0.0054597600257279	0.24788196670245397	1.9113460986166297	1	110	MT2A|MT1E|MT1M|HFE|FOXO1|ANXA5|JUN|FOS|EGFR|MEF2C|CLIC4|MT1X|B2M|PRNP|LGMN|ITPKB|AQP1|IQGAP1|CPNE6|CRHBP|ALOX5AP|P2RX4|CAPN3|MT1F|PKD2|TRPM2|HSF1|AKR1C3|CPNE8|TIGAR|TF
TAK1 ACTIVATES NFKB BY PHOSPHORYLATION AND ACTIVATION OF IKKS COMPLEX%REACTOME DATABASE ID RELEASE 66%445989	0.00627943485086342	0.0294093686535216	0.386364573367849	1.91103167890053	27	25	NFKBIA|S100B|RIPK2|IRAK2|NOD1|NFKB1|NFKB2|APP|RELA|NFKBIB|IRAK1
POSITIVE REGULATION OF ATP BIOSYNTHETIC PROCESS%GOBP%GO:2001171	0.00976645435244161	0.0418360644828972	0.42852144398178005	1.9109506616854501	45	19	AAED1|PFKFB3|IGF1|P2RX7|PFKFB2|HIF1A|INSR|TMSB4X|PID1|PINK1
PI-3K CASCADE:FGFR3%REACTOME DATABASE ID RELEASE 66%5654710	0.00869880391446176	0.0379813239852216	0.6039494732197029	1.9102014935866	47	8	FGF2|FGF1|GAB1|PIK3R1|FRS2|FGF9|PIK3CA|PTPN11
CELLULAR RESPONSE TO HYDROGEN PEROXIDE%GOBP%GO:0070301	0.00525938321778628	0.0255877336867681	0.35481934486866296	1.91001739557659	21	32	ANXA1|IL6|RHOB|TNFAIP3|AQP1|CYP1B1|NFE2L2|MAP3K5|SIRPA|RELA|ABL1|TRPM2|MAPK13
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032720	0.0064560756283145	0.0300756873362916	0.36650647075361104	1.9098325530197098	27	29	GAS6|ZC3H12A|TNFAIP3|HAVCR2|C10orf54|IRAK3|LGALS9|TLR4|SIRPA|GSTP1|CD34|PTPN22|LILRB1|POMC|PTPN6|MC1R|CX3CL1|RARA|CLEC4A
NEGATIVE REGULATION OF PLATELET AGGREGATION%GOBP%GO:0090331	0.0063237053495129	0.0295254818983037	0.683254957594566	1.9086228392363402	36	6	PRKG1|C1QTNF1|CD9|CEACAM1|PRKCD
RHO GTPASES ACTIVATE ROCKS%REACTOME DATABASE ID RELEASE 66%5627117	0.010552451893234002	0.0444340594466943	0.434457900369719	1.9077606276911296	50	18	MYL9|RHOB|MYH9|RHOC|MYH11|PPP1R12B|RHOA
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051151	0.00850983358547655	0.0373667818513906	0.547933740644758	1.9070494126531101	44	10	NFATC2|PDGFB|FOXO4|RBPMS2|NFATC1|HEY2
